type_habits,price,adress,url_image,type_chaussure,type_chaussures,url_image_pure,web_scraper_start_url,categorie_exacte,prix_num
,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/3036155_uploaded_image1_1617387184.jpg,,Baskets Nike enfants,https://images.coinafrique.com/3036155_uploaded_image1_1617387184.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,
,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/3036156_uploaded_image1_1617387240.jpg,,Baskets Nike Air Force enfants,https://images.coinafrique.com/3036156_uploaded_image1_1617387240.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,
,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/3036158_uploaded_image1_1617387289.jpg,,Baskets Jordan enfants,https://images.coinafrique.com/3036158_uploaded_image1_1617387289.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,
,10 000,"Dakar, Sénégal",https://images.coinafrique.com/3039797_uploaded_image1_1617561525.jpg,,Baskets Adidas Yeezy,https://images.coinafrique.com/3039797_uploaded_image1_1617561525.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,10000.0
,10 000,"Dakar, Sénégal",https://images.coinafrique.com/3039890_uploaded_image1_1617564616.jpg,,Chaussures enfant,https://images.coinafrique.com/3039890_uploaded_image1_1617564616.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,10000.0
,10 000,"Dakar, Sénégal",https://images.coinafrique.com/3039894_uploaded_image1_1617564682.jpg,,Mocassins enfant,https://images.coinafrique.com/3039894_uploaded_image1_1617564682.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,10000.0
,10 000,"Dakar, Sénégal",https://images.coinafrique.com/3039898_uploaded_image1_1617564756.jpg,,Chaussures fillette,https://images.coinafrique.com/3039898_uploaded_image1_1617564756.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,10000.0
,10 000,"Dakar, Sénégal",https://images.coinafrique.com/3040948_uploaded_image1_1617626252.jpg,,Chaussures enfants,https://images.coinafrique.com/3040948_uploaded_image1_1617626252.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,10000.0
,10 000,"Dakar, Sénégal",https://images.coinafrique.com/3040951_uploaded_image1_1617626335.jpg,,Chaussures Enfants,https://images.coinafrique.com/3040951_uploaded_image1_1617626335.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,10000.0
,10 000,"Dakar, Sénégal",https://images.coinafrique.com/3047895_uploaded_image1_1617900785.jpg,,Chaussures bébé,https://images.coinafrique.com/3047895_uploaded_image1_1617900785.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,10000.0
,10 000,"Dakar, Sénégal",https://images.coinafrique.com/3047901_uploaded_image1_1617900953.jpg,,Chaussures enfant,https://images.coinafrique.com/3047901_uploaded_image1_1617900953.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,10000.0
,10 000,"Ziguinchor, Sénégal",https://images.coinafrique.com/3047906_uploaded_image1_1617901111.jpg,,Chaussures enfant,https://images.coinafrique.com/3047906_uploaded_image1_1617901111.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,10000.0
,8 000,"Dakar, Sénégal",https://images.coinafrique.com/3048378_uploaded_image1_1617915277.jpg,,Baskets Adidas Stan Smith pour bébé,https://images.coinafrique.com/3048378_uploaded_image1_1617915277.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,8000.0
,10 000,"Dakar, Sénégal",https://images.coinafrique.com/3052212_uploaded_image1_1618089468.jpg,,Chaussures enfants,https://images.coinafrique.com/3052212_uploaded_image1_1618089468.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,10000.0
,Prix sur demande,"Grand Dakar, Dakar, Sénégal",https://images.coinafrique.com/3060194_uploaded_image1_1618441376.jpg,,Chaussures enfants,https://images.coinafrique.com/3060194_uploaded_image1_1618441376.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,
,Prix sur demande,"Grand Dakar, Dakar, Sénégal",https://images.coinafrique.com/3071128_uploaded_image1_1618963694.jpg,,Chaussures enfants,https://images.coinafrique.com/3071128_uploaded_image1_1618963694.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,
,5 000,"Dakar, Sénégal",https://images.coinafrique.com/3071648_uploaded_image1_1619000211.jpg,,Chaussures enfant,https://images.coinafrique.com/3071648_uploaded_image1_1619000211.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,5000.0
,15 000,"Dakar, Sénégal",https://images.coinafrique.com/3075527_uploaded_image1_1619145411.jpg,,Chaussures enfant,https://images.coinafrique.com/3075527_uploaded_image1_1619145411.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,15000.0
,10 000,"Dakar, Sénégal",https://images.coinafrique.com/3077278_uploaded_image1_1619226701.jpg,,Chaussures enfants,https://images.coinafrique.com/3077278_uploaded_image1_1619226701.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,10000.0
,Prix sur demande,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/3083915_uploaded_image1_1619572325.jpg,,Chaussures enfant,https://images.coinafrique.com/3083915_uploaded_image1_1619572325.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,
,5 500,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/3084737_uploaded_image1_1619615814.jpg,,Chaussures  fille,https://images.coinafrique.com/3084737_uploaded_image1_1619615814.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,5500.0
,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/3085703_uploaded_image1_1619658542.jpg,,Baskets Jordan enfant,https://images.coinafrique.com/3085703_uploaded_image1_1619658542.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,
,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/3085706_uploaded_image1_1619658731.jpg,,Chaussures filles,https://images.coinafrique.com/3085706_uploaded_image1_1619658731.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,
,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/3085707_uploaded_image1_1619658806.jpg,,Chaussures enfant,https://images.coinafrique.com/3085707_uploaded_image1_1619658806.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,
,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/3088807_uploaded_image1_1619817848.jpg,,Chaussures petite fille,https://images.coinafrique.com/3088807_uploaded_image1_1619817848.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,
,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/3088810_uploaded_image1_1619817941.jpg,,Chaussures enfant,https://images.coinafrique.com/3088810_uploaded_image1_1619817941.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,
,15 000,"Biscuiterie, Dakar, Sénégal",https://images.coinafrique.com/3093302_uploaded_image1_1620011941.jpg,,Chaussures enfant,https://images.coinafrique.com/3093302_uploaded_image1_1620011941.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,15000.0
,10 000,"Dakar, Sénégal",https://images.coinafrique.com/3095584_uploaded_image1_1620089749.jpg,,Chaussures à talon enfants,https://images.coinafrique.com/3095584_uploaded_image1_1620089749.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,10000.0
,Prix sur demande,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/3099833_uploaded_image1_1620253098.jpg,,Chaussures fille,https://images.coinafrique.com/3099833_uploaded_image1_1620253098.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,
,50 000,"Fann-Point E-Amitié, Dakar, Sénégal",https://images.coinafrique.com/3100228_uploaded_image1_1620285689.jpg,,Chaussures enfant,https://images.coinafrique.com/3100228_uploaded_image1_1620285689.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,50000.0
,10 000,"Biscuiterie, Dakar, Sénégal",https://images.coinafrique.com/3102122_uploaded_image1_1620341974.jpg,,Chaussures enfants,https://images.coinafrique.com/3102122_uploaded_image1_1620341974.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,10000.0
,6 000,"Rufisque, Sénégal",https://images.coinafrique.com/3102417_uploaded_image1_1620371690.jpg,,Chaussures enfant,https://images.coinafrique.com/3102417_uploaded_image1_1620371690.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,6000.0
,6 000,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/3102419_uploaded_image1_1620371811.jpg,,Chaussures enfants,https://images.coinafrique.com/3102419_uploaded_image1_1620371811.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,6000.0
,3 500,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/3102429_uploaded_image1_1620372293.jpg,,Chaussures enfant,https://images.coinafrique.com/3102429_uploaded_image1_1620372293.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,3500.0
,6 000,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/3102432_uploaded_image1_1620372465.jpg,,Chaussures enfants,https://images.coinafrique.com/3102432_uploaded_image1_1620372465.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,6000.0
,6 000,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/3102441_uploaded_image1_1620372742.jpg,,Chaussures enfants,https://images.coinafrique.com/3102441_uploaded_image1_1620372742.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,6000.0
,2 500,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/3105886_uploaded_image1_1620525968.jpg,,Chaussures enfants,https://images.coinafrique.com/3105886_uploaded_image1_1620525968.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,2500.0
,5 000,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/3106484_uploaded_image1_1620567535.jpg,,Chaussures crops bébé,https://images.coinafrique.com/3106484_uploaded_image1_1620567535.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,5000.0
,8 500,"Grand Dakar, Dakar, Sénégal",https://images.coinafrique.com/3124327_uploaded_image1_1621494874.jpg,,Chaussures enfant,https://images.coinafrique.com/3124327_uploaded_image1_1621494874.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,8500.0
,12 000,"Rufisque, Sénégal",https://images.coinafrique.com/3128593_uploaded_image1_1621701550.jpg,,Chaussures orthopédiques enfants,https://images.coinafrique.com/3128593_uploaded_image1_1621701550.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,12000.0
,6 000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/3136795_uploaded_image1_1622129786.jpg,,Chaussures bébé,https://images.coinafrique.com/3136795_uploaded_image1_1622129786.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,6000.0
,5 000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/3138741_uploaded_image1_1622222899.jpg,,Chaussures enfant,https://images.coinafrique.com/3138741_uploaded_image1_1622222899.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,5000.0
,5 000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/3138744_uploaded_image1_1622222944.jpg,,Chaussures enfant,https://images.coinafrique.com/3138744_uploaded_image1_1622222944.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,5000.0
,6 000,"Parcelle Assainies, Dakar, Sénégal",,,Chaussures bébé,,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,6000.0
,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/3141001_uploaded_image1_1622376331.jpg,,Chaussures enfant,https://images.coinafrique.com/3141001_uploaded_image1_1622376331.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,
,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/3141004_uploaded_image2_1622376414.jpeg,,Chaussures enfants,https://images.coinafrique.com/3141004_uploaded_image2_1622376414.jpeg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,
,5 000,"HLM, Dakar, Sénégal",https://images.coinafrique.com/3156703_uploaded_image1_1623001294.jpg,,Chaussures bébé,https://images.coinafrique.com/3156703_uploaded_image1_1623001294.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,5000.0
,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/3163306_uploaded_image1_1623261796.jpg,,Chaussures enfants,https://images.coinafrique.com/3163306_uploaded_image1_1623261796.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,
,15 000,"Point E, Dakar, Sénégal",https://images.coinafrique.com/3171528_uploaded_image1_1623678884.jpg,,Baskets Air Jordan enfant,https://images.coinafrique.com/3171528_uploaded_image1_1623678884.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,15000.0
,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/3196322_uploaded_image1_1624907984.jpg,,Baskets enfant,https://images.coinafrique.com/3196322_uploaded_image1_1624907984.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,
,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/3202429_uploaded_image3_1625166497.jpeg,,Chaussures à talon enfant,https://images.coinafrique.com/3202429_uploaded_image3_1625166497.jpeg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,
,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/3214892_uploaded_image2_1625663433.jpeg,,Chaussures enfants,https://images.coinafrique.com/3214892_uploaded_image2_1625663433.jpeg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,
,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/3214895_uploaded_image1_1625663507.jpg,,Chaussures enfant,https://images.coinafrique.com/3214895_uploaded_image1_1625663507.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,
,10 000,"Hann Bel-Air, Dakar, Sénégal",https://images.coinafrique.com/3217457_uploaded_image1_1625760969.jpg,,Chaussures enfant,https://images.coinafrique.com/3217457_uploaded_image1_1625760969.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,10000.0
,10 000,"Hann Bel-Air, Dakar, Sénégal",https://images.coinafrique.com/3217486_uploaded_image1_1625761437.jpg,,Chaussures enfant,https://images.coinafrique.com/3217486_uploaded_image1_1625761437.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,10000.0
,10 000,"Hann Bel-Air, Dakar, Sénégal",https://images.coinafrique.com/3217622_uploaded_image1_1625766711.jpg,,Chaussures enfant,https://images.coinafrique.com/3217622_uploaded_image1_1625766711.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,10000.0
,10 000,"Hann Bel-Air, Dakar, Sénégal",https://images.coinafrique.com/3217628_uploaded_image1_1625766871.jpg,,Chaussures enfants,https://images.coinafrique.com/3217628_uploaded_image1_1625766871.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,10000.0
,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/3219227_uploaded_image1_1625842539.jpg,,Chaussures enfants,https://images.coinafrique.com/3219227_uploaded_image1_1625842539.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,
,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/3219232_uploaded_image1_1625842643.jpg,,Chaussures enfant,https://images.coinafrique.com/3219232_uploaded_image1_1625842643.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,
,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/3219248_uploaded_image1_1625842846.jpg,,Chaussures enfant,https://images.coinafrique.com/3219248_uploaded_image1_1625842846.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,
,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/3222222_uploaded_image1_1626008303.jpg,,Chaussures enfants,https://images.coinafrique.com/3222222_uploaded_image1_1626008303.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,
,15 000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/3224546_uploaded_image1_1626108022.jpg,,Chaussures  enfant,https://images.coinafrique.com/3224546_uploaded_image1_1626108022.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,15000.0
,10 000,"Biscuiterie, Dakar, Sénégal",https://images.coinafrique.com/3227293_uploaded_image1_1626223659.jpg,,Chaussures Enfants,https://images.coinafrique.com/3227293_uploaded_image1_1626223659.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=4,chaussures-enfants,10000.0
,7 000,"Hann Bel-Air, Dakar, Sénégal",https://images.coinafrique.com/3231496_uploaded_image1_1626390253.jpg,,Babouches enfant,https://images.coinafrique.com/3231496_uploaded_image1_1626390253.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,7000.0
,15 000,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/3247099_uploaded_image1_1627387079.jpg,,Chaussures enfant,https://images.coinafrique.com/3247099_uploaded_image1_1627387079.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,15000.0
,12 500,"Dakar, Sénégal",https://images.coinafrique.com/3252340_uploaded_image1_1627653888.jpg,,Chaussures  fille,https://images.coinafrique.com/3252340_uploaded_image1_1627653888.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,12500.0
,3 000,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/3267690_uploaded_image1_1628334320.jpg,,Chaussures enfant,https://images.coinafrique.com/3267690_uploaded_image1_1628334320.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,3000.0
,13 500,"Dakar, Sénégal",https://images.coinafrique.com/3288165_uploaded_image1_1629374192.jpg,,Chaussures enfant,https://images.coinafrique.com/3288165_uploaded_image1_1629374192.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,13500.0
,13 500,"Dakar, Sénégal",https://images.coinafrique.com/3288168_uploaded_image1_1629374275.jpg,,Chaussures enfants,https://images.coinafrique.com/3288168_uploaded_image1_1629374275.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,13500.0
,13 500,"Dakar, Sénégal",https://images.coinafrique.com/3288174_uploaded_image1_1629374418.jpg,,Chaussures enfants,https://images.coinafrique.com/3288174_uploaded_image1_1629374418.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,13500.0
,2 500,"Dakar, Sénégal",https://images.coinafrique.com/3305453_uploaded_image2_1630348767.jpeg,,Chaussures enfants,https://images.coinafrique.com/3305453_uploaded_image2_1630348767.jpeg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,2500.0
,13 500,"Dakar, Sénégal",https://images.coinafrique.com/3312395_uploaded_image1_1630601772.jpg,,Chaussures enfant,https://images.coinafrique.com/3312395_uploaded_image1_1630601772.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,13500.0
,7 000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/3316031_uploaded_image1_1630757466.jpg,,Baskets enfants,https://images.coinafrique.com/3316031_uploaded_image1_1630757466.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,7000.0
,15 000,"Dakar, Sénégal",https://images.coinafrique.com/3319920_uploaded_image1_1630947708.jpg,,Mocassins enfant,https://images.coinafrique.com/3319920_uploaded_image1_1630947708.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,15000.0
,7 000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/3327812_uploaded_image1_1631278298.jpg,,Baskets enfants,https://images.coinafrique.com/3327812_uploaded_image1_1631278298.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,7000.0
,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/3331774_uploaded_image2_1631522808.jpeg,,Chaussures enfants,https://images.coinafrique.com/3331774_uploaded_image2_1631522808.jpeg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,
,5 000,"Hann Bel-Air, Dakar, Sénégal",https://images.coinafrique.com/3336753_uploaded_image1_1631736848.jpg,,Chaussures enfant,https://images.coinafrique.com/3336753_uploaded_image1_1631736848.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,5000.0
,8 000,"Dakar, Sénégal",https://images.coinafrique.com/3349497_uploaded_image1_1632394857.jpg,,Chaussures enfant,https://images.coinafrique.com/3349497_uploaded_image1_1632394857.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,8000.0
,15 000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/3354895_uploaded_image1_1632752207.jpg,,Mocassins enfant en daim,https://images.coinafrique.com/3354895_uploaded_image1_1632752207.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,15000.0
,6 000,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/3365662_uploaded_image1_1633268172.jpg,,Chaussures enfant,https://images.coinafrique.com/3365662_uploaded_image1_1633268172.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,6000.0
,12 000,"Dakar, Sénégal",https://images.coinafrique.com/3370124_uploaded_image1_1633461260.jpg,,Chaussures enfants,https://images.coinafrique.com/3370124_uploaded_image1_1633461260.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,12000.0
,12 000,"Dakar, Sénégal",https://images.coinafrique.com/3370357_uploaded_image1_1633470461.jpg,,Chaussures enfants,https://images.coinafrique.com/3370357_uploaded_image1_1633470461.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,12000.0
,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/3372289_uploaded_image1_1633544246.jpg,,Chaussures enfant friperie,https://images.coinafrique.com/3372289_uploaded_image1_1633544246.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,
,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/3372302_uploaded_image1_1633544921.jpg,,Chaussures enfants friperie,https://images.coinafrique.com/3372302_uploaded_image1_1633544921.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,
,6 500,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/3378261_uploaded_image1_1633851365.jpg,,Chaussures orthopédiques enfants,https://images.coinafrique.com/3378261_uploaded_image1_1633851365.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,6500.0
,12 000,"Dakar, Sénégal",https://images.coinafrique.com/3391943_uploaded_image1_1634574064.jpg,,Chaussures pour enfants,https://images.coinafrique.com/3391943_uploaded_image1_1634574064.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,12000.0
,14 000,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/3398164_uploaded_image1_1634895995.jpg,,Baskets enfant,https://images.coinafrique.com/3398164_uploaded_image1_1634895995.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,14000.0
,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/3400230_uploaded_image1_1634998844.jpg,,Chaussures enfant,https://images.coinafrique.com/3400230_uploaded_image1_1634998844.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,
,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/3400235_uploaded_image1_1634998926.jpg,,Chaussures enfant,https://images.coinafrique.com/3400235_uploaded_image1_1634998926.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,
,1 500,"Patte d'oie, Dakar, Sénégal",https://images.coinafrique.com/3401225_uploaded_image1_1635079810.jpg,,Sandales fillettes,https://images.coinafrique.com/3401225_uploaded_image1_1635079810.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,1500.0
,1 500,"Patte d'oie, Dakar, Sénégal",https://images.coinafrique.com/3401227_uploaded_image1_1635079924.jpg,,Sandales fillettes,https://images.coinafrique.com/3401227_uploaded_image1_1635079924.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,1500.0
,2 000,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/3415124_uploaded_image1_1635810270.jpg,,Chaussures enfants,https://images.coinafrique.com/3415124_uploaded_image1_1635810270.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,2000.0
,2 000,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/3415129_uploaded_image1_1635810651.jpg,,Sandales petites filles,https://images.coinafrique.com/3415129_uploaded_image1_1635810651.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,2000.0
,Prix sur demande,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/3429274_uploaded_image1_1636462416.jpg,,Baskets Nike Jordan enfants,https://images.coinafrique.com/3429274_uploaded_image1_1636462416.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,
,4 500,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/3429468_uploaded_image1_1636466917.jpg,,Chaussures orthopédiques enfant,https://images.coinafrique.com/3429468_uploaded_image1_1636466917.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,4500.0
,7 000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/3432590_uploaded_image2_1636625019.jpeg,,Chaussures enfant,https://images.coinafrique.com/3432590_uploaded_image2_1636625019.jpeg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,7000.0
,9 000,"HLM, Dakar, Sénégal",https://images.coinafrique.com/3451771_uploaded_image1_1637718423.jpg,,Chaussettes bébé,https://images.coinafrique.com/3451771_uploaded_image1_1637718423.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,9000.0
,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/3462497_uploaded_image1_1638375172.jpg,,Chaussures  enfant,https://images.coinafrique.com/3462497_uploaded_image1_1638375172.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=3,chaussures-enfants,
