web_scraper_order,web_scraper_start_url,container_links,type_chaussure,price,adress,url_image
"1771238039-89","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-louis-vuitton-5552643","Baskets Louis Vuitton","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5552643_uploaded_image1_1759323436.jpg""); width: 484px;"
"1771238042-90","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-crampon-phantom-5552695","Baskets Crampon phantom","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5552695_uploaded_image1_1759324410.jpg""); width: 484px;"
"1771238044-91","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-tn-full-black-5581215","Chaussures TN full Black","17 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5581215_uploaded_image1_1760883280.jpg""); width: 424px;"
"1771238046-92","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-nike-zoom-running-5581224","Chaussures Nike zoom running","15 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5581224_uploaded_image1_1760883477.jpg""); width: 424px;"
"1771238049-93","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-adistar-5577775","Baskets Adidas adistar","18 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5577775_uploaded_image1_1760656709.jpg""); width: 484px;"
"1771238051-94","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-new-balance-1000-5582640","Baskets New Balance 1000","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5582640_uploaded_image1_1760962573.jpg""); width: 424px;"
"1771238054-95","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-superstar-5587686","Baskets Adidas superstar","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5587686_uploaded_image1_1761224456.jpg""); width: 424px;"
"1771238056-96","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-superstar-5587688","Baskets Adidas superstar","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5587688_uploaded_image1_1761224531.jpg""); width: 484px;"
"1771238058-97","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/sandales-homme-5595866","Sandales homme","10 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5595866_uploaded_image1_1761763043.jpg""); width: 591px;"
"1771238061-98","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/sandales-en-cuir-5595893","Sandales en cuir","8 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5595893_uploaded_image1_1761763941.jpg""); width: 591px;"
"1771238063-99","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-new-balance-5557732","Baskets New Balance","25 000 CFA","Fass, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5557732_uploaded_image1_1759538261.jpg""); width: 420px;"
"1771238066-100","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-all-star-5599179","Baskets All Star","15 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5599179_uploaded_image1_1761936293.jpg""); width: 410px;"
"1771238069-101","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/bottes-homme-5600232","Bottes homme","28 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5600232_uploaded_image1_1762007958.jpg""); width: 671px;"
"1771238071-102","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5600233","Chaussures homme","30 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5600233_uploaded_image1_1762008119.jpg""); width: 671px;"
"1771238074-103","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5600236","Chaussures homme","20 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5600236_uploaded_image1_1762008222.jpg""); width: 671px;"
"1771238076-104","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5600240","Chaussures homme","30 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5600240_uploaded_image1_1762008540.jpg""); width: 539px;"
"1771238079-105","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-bouts-5600244","Chaussures bouts","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5600244_uploaded_image1_1762008703.jpg""); width: 539px;"
"1771238081-106","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-homme-5600246","Mocassins homme","20 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5600246_uploaded_image1_1762008803.jpg""); width: 539px;"
"1771238083-107","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5600252","Chaussures homme","20 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5600252_uploaded_image1_1762008921.jpg""); width: 539px;"
"1771238086-108","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-5603000","Baskets Adidas","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5603000_uploaded_image1_1762171793.jpg""); width: 539px;"
"1771238088-109","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-5603314","Chaussures hommes","15 000 CFA","Diamalaye 1, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5603314_uploaded_image1_1762181979.jpg""); width: 577px;"
"1771238091-110","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-new-balance-5604075","Baskets New Balance","16 900 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5604075_uploaded_image1_1762212336.jpg""); width: 541px;"
"1771238093-111","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-tn-5604077","Baskets TN","16 900 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5604077_uploaded_image1_1762212426.jpg""); width: 541px;"
"1771238096-112","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-new-balance-5604084","Baskets New Balance","16 900 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5604084_uploaded_image1_1762212669.jpg""); width: 671px;"
"1771238098-113","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/sandales-alexandre-mc-queen-5607540","Sandales Alexandre MC Queen","5 000 CFA","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/5607540_uploaded_image1_1762380090.jpg""); width: 430px;"
"1771238101-114","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5608086","Chaussures  homme","1 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5608086_uploaded_image1_1762416663.jpg""); width: 563px;"
"1771238103-115","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5608405","Chaussures  homme","8 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5608405_uploaded_image1_1762426274.jpg""); width: 569px;"
"1771238105-116","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5608889","Chaussures homme","13 500 CFA","Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5608889_uploaded_image1_1762441070.jpg""); width: 546px;"
"1771238108-117","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5609229","Chaussures homme","25 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5609229_uploaded_image1_1762455773.jpg""); width: 671px;"
"1771238110-118","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-5609232","Chaussures hommes","25 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5609232_uploaded_image1_1762455930.jpg""); width: 671px;"
"1771238113-119","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5610109","Chaussures  homme","6 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5610109_uploaded_image1_1762509011.jpg""); width: 605px;"
"1771238115-120","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/sneakers-homme-5610449","Sneakers homme","15 000 CFA","Almadies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5610449_uploaded_image1_1762521706.jpg""); width: 543px;"
"1771238117-121","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-en-cuir-5610456","Chaussures en cuir","16 000 CFA","Almadies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5610456_uploaded_image1_1762521928.jpg""); width: 543px;"
"1771238120-122","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/sandale-orthopedique-birkenstock-5569336","Sandale Orthopédique Birkenstock","29 500 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5569336_uploaded_image1_1760194310.jpg""); width: 433px;"
"1771238122-123","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-5613411","Baskets Nike","25 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5613411_uploaded_image1_1762726719.jpg""); width: 545px;"
"1771238125-124","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/babouches-homme-5616009","Babouches  homme","10 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5616009_uploaded_image1_1762860359.jpg""); width: 591px;"
"1771238127-125","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/babouches-homme-5616251","Babouches  homme","10 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5616251_uploaded_image1_1762866056.jpg""); width: 591px;"
"1771238130-126","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/balenciaga-5618425","Balenciaga","25 000 CFA","Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5618425_uploaded_image1_1762956121.jpg""); width: 425px;"
"1771238132-127","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/babouches-homme-5618698","Babouches  homme","10 000 CFA","Point E, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5618698_uploaded_image1_1762962167.jpg""); width: 365px;"
"1771238135-128","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/babouches-homme-5618775","Babouches  homme","18 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5618775_uploaded_image1_1762964709.jpg""); width: 591px;"
"1771238137-129","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/tapettes-homme-5618783","Tapettes homme","15 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5618783_uploaded_image1_1762964858.jpg""); width: 591px;"
"1771238139-130","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/babouches-homme-5619673","Babouches  homme","10 000 CFA","Point E, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5619673_uploaded_image1_1763023060.jpg""); width: 365px;"
"1771238142-131","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5621182","Chaussures homme","20 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5621182_uploaded_image1_1763077582.jpg""); width: 545px;"
"1771238144-132","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hugo-boss-5622144","Chaussures Hugo Boss","25 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5622144_uploaded_image1_1763141369.jpg""); width: 545px;"
"1771238147-133","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5623102","Chaussures  homme","12 000 CFA","Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5623102_uploaded_image1_1763203756.jpg""); width: 422px;"
"1771238149-134","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-en-cuir-pour-homme-5624803","Chaussures en cuir pour homme","10 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5624803_uploaded_image1_1763314804.jpg""); width: 488px;"
"1771238152-135","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5625915","Chaussures  homme","15 000 CFA","Sicap Liberté, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5625915_uploaded_image1_1763379573.jpg""); width: 347px;"
"1771238154-136","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/sandales-homme-5627951","Sandales homme","8 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5627951_uploaded_image1_1763472221.jpg""); width: 642px;"
"1771238156-137","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-en-daim-zara-5630025","Chaussures en daim Zara","25 000 CFA","Ouakam, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5630025_uploaded_image1_1763560555.jpg""); width: 413px;"
"1771238159-138","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-asics-5630752","Baskets Asics","12 000 CFA","Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5630752_uploaded_image1_1763589625.jpg""); width: 422px;"
"1771238161-139","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5637204","Chaussures homme","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5637204_uploaded_image1_1763926350.jpg""); width: 545px;"
"1771238164-140","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5640219","Chaussures  homme","25 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5640219_uploaded_image1_1764075154.jpg""); width: 605px;"
"1771238166-141","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5640258","Chaussures  homme","15 000 CFA","Diamalaye 1, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5640258_uploaded_image1_1764076664.jpg""); width: 577px;"
"1771238169-142","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5640260","Chaussures  homme","15 000 CFA","Diamalaye 1, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5640260_uploaded_image1_1764076783.jpg""); width: 577px;"
"1771238171-143","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5640318","Chaussures  homme","12 000 CFA","Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5640318_uploaded_image1_1764078147.jpg""); width: 422px;"
"1771238174-144","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5640323","Chaussures  homme","10 000 CFA","Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5640323_uploaded_image1_1764078277.jpg""); width: 422px;"
"1771238176-145","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5642098","Chaussures  homme","10 000 CFA","Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5642098_uploaded_image1_1764157446.jpg""); width: 422px;"
"1771238179-146","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-avec-chapeau-5646401","Chaussures avec chapeau","8 000 CFA","Grand Dakar, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5646401_uploaded_image1_1764371645.jpg""); width: 380px;"
"1771238181-147","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-avec-chapeau-5646405","Chaussures avec chapeau","8 000 CFA","Grand Dakar, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5646405_uploaded_image1_1764371847.jpg""); width: 380px;"
"1771238183-148","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-friperie-5647291","Chaussures Friperie","4 000 CFA","Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5647291_uploaded_image1_1764432742.jpg""); width: 521px;"
"1771238188-149","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-louis-vuitton-5653840","Chaussures Louis Vuitton","25 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5653840_uploaded_image1_1764763564.jpg""); width: 545px;"
"1771238191-150","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nocta-5653847","Baskets Nocta","25 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5653847_uploaded_image1_1764763835.jpg""); width: 545px;"
"1771238193-151","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5654945","Chaussures homme","Prix sur demande","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5654945_uploaded_image1_1764813406.jpg""); width: 357px;"
"1771238196-152","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5654962","Chaussures  homme","20 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5654962_uploaded_image1_1764815112.jpg""); width: 671px;"
"1771238198-153","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5654964","Chaussures homme","20 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5654964_uploaded_image1_1764815249.jpg""); width: 539px;"
"1771238200-154","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5656226","Chaussures homme","Prix sur demande","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5656226_uploaded_image1_1764870869.jpg""); width: 440px;"
"1771238203-155","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-5656286","Baskets Nike","12 000 CFA","Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5656286_uploaded_image1_1764873140.jpg""); width: 422px;"
"1771238205-156","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-air-max-95-5609154","Baskets Nike Air Max 95","20 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5609154_uploaded_image1_1762451266.jpg""); width: 424px;"
"1771238208-157","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5658676","Chaussures  homme","12 000 CFA","Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5658676_uploaded_image1_1765012272.jpg""); width: 422px;"
"1771238210-158","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-berluti-5659090","Chaussures Berluti","15 000 CFA","Diamalaye 1, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5659090_uploaded_image1_1765032457.jpg""); width: 577px;"
"1771238213-159","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-5659092","Chaussures hommes","15 000 CFA","Diamalaye 1, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5659092_uploaded_image1_1765032622.jpg""); width: 577px;"
"1771238215-160","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5661667","Chaussures  homme","20 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5661667_uploaded_image1_1765194718.jpg""); width: 532px;"
"1771238218-161","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5661669","Chaussures  homme","20 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5661669_uploaded_image1_1765194788.jpg""); width: 532px;"
"1771238220-162","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5661671","Chaussures  homme","25 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5661671_uploaded_image1_1765194838.jpg""); width: 532px;"
"1771238223-163","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5661677","Chaussures  homme","20 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5661677_uploaded_image1_1765195040.jpg""); width: 532px;"
"1771238225-164","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5661679","Chaussures homme","25 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5661679_uploaded_image1_1765195127.jpg""); width: 532px;"
"1771238227-165","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-5662466","Chaussures hommes","17 000 CFA","Diamalaye 1, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5662466_uploaded_image1_1765222050.jpg""); width: 577px;"
"1771238230-166","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-homme-5662700","Baskets homme","6 500 CFA","Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5662700_uploaded_image2_1765231883.jpeg""); width: 488px;"
"1771238232-167","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-croco-5662701","Mocassins Croco","5 500 CFA","Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5662701_uploaded_image1_1765232143.jpg""); width: 488px;"
"1771238235-168","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/sandales-orthopedique-5662788","Sandales orthopédique","15 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5662788_uploaded_image1_1765241793.jpg""); width: 539px;"
"1771238237-169","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-5662790","Baskets Adidas","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5662790_uploaded_image1_1765241874.jpg""); width: 539px;"
"1771238239-170","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5662799","Chaussures  homme","30 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5662799_uploaded_image1_1765242068.jpg""); width: 539px;"
"1771238242-171","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5662809","Chaussures  homme","20 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5662809_uploaded_image1_1765242541.jpg""); width: 671px;"
"1771238244-172","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5662812","Chaussures  homme","20 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5662812_uploaded_image1_1765242670.jpg""); width: 671px;"
"1771238247-173","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/sandales-homme-5663265","Sandales homme","3 500 CFA","Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5663265_uploaded_image1_1765271794.jpg""); width: 536px;"
"1771238249-174","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5663585","Chaussures homme","12 000 CFA","Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5663585_uploaded_image1_1765284255.jpg""); width: 422px;"
"1771238251-175","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5663750","Chaussures homme","70 000 CFA","Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5663750_uploaded_image1_1765287759.jpg""); width: 366px;"
"1771238254-176","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5664827","Chaussures  homme","20 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5664827_uploaded_image1_1765327495.jpg""); width: 545px;"
