web_scraper_order,web_scraper_start_url,container_links,type_habits,price,adress,url_image
"1771239114-89","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/robes-enfants-4111932","Robes enfants","Prix sur demande","HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4111932_uploaded_image1_1677528700.jpg""); width: 621px;"
"1771239116-90","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-4101121","Vêtement enfant","10 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4101121_uploaded_image1_1676811904.jpg""); width: 506px;"
"1771239118-91","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-4150089","Robe enfant","8 000 CFA","HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4150089_uploaded_image1_1679864882.jpg""); width: 445px;"
"1771239121-92","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfants-4117238","Ensemble enfants","5 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4117238_uploaded_image1_1677785061.jpg""); width: 521px;"
"1771239123-93","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-4158770","Vêtement enfant","Prix sur demande","HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4158770_uploaded_image1_1680396418.jpg""); width: 621px;"
"1771239172-94","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/jeans-pour-enfants-garcon-4154867","Jeans pour enfants garçon","6 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4154867_uploaded_image1_1680171042.jpg""); width: 521px;"
"1771239175-95","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/jeans-pour-enfants-filles-4154864","Jeans pour enfants filles","7 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4154864_uploaded_image1_1680170947.jpg""); width: 521px;"
"1771239177-96","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/jeans-pour-enfants-garcon-4154870","Jeans pour enfants garçon","6 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4154870_uploaded_image1_1680171128.jpg""); width: 521px;"
"1771239180-97","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-4154876","Vêtements enfant","9 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4154876_uploaded_image1_1680171312.jpg""); width: 521px;"
"1771239182-98","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/emsemble-coton-enfants-4154884","Emsemble coton enfants","8 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4154884_uploaded_image1_1680171641.jpg""); width: 521px;"
"1771239184-99","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-4154892","Vêtements enfants","8 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4154892_uploaded_image1_1680171892.jpg""); width: 521px;"
"1771239187-100","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfants-4153014","Ensemble enfants","4 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4153014_uploaded_image1_1680040385.jpg""); width: 484px;"
"1771239189-101","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfants-4153017","Robe enfants","10 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4153017_uploaded_image1_1680040477.jpg""); width: 484px;"
"1771239192-102","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/jeans-baladeurs-enfant-4157493","Jeans baladeurs enfant","7 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4157493_uploaded_image1_1680338403.jpg""); width: 521px;"
"1771239195-103","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/survetmemt-pour-enfants-4165543","Survetmemt pour enfants","1 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4165543_uploaded_image1_1680781784.jpg""); width: 521px;"
"1771239198-104","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-4166510","Vêtement enfant","Prix sur demande","HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4166510_uploaded_image1_1680822103.jpg""); width: 453px;"
"1771239200-105","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-turquie-4167311","Vêtements enfants Turquie","20 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4167311_uploaded_image1_1680873676.jpg""); width: 521px;"
"1771239203-106","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-turquie-4167321","Vêtements enfants Turquie","18 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4167321_uploaded_image1_1680873861.jpg""); width: 521px;"
"1771239205-107","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-turquie-4167331","Vêtements enfants Turquie","20 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4167331_uploaded_image1_1680874307.jpg""); width: 521px;"
"1771239211-108","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfants-4168626","Robe enfants","15 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4168626_uploaded_image2_1680958149.jpeg""); width: 521px;"
"1771239214-109","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfants-4168633","Robe enfants","15 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4168633_uploaded_image1_1680958304.jpg""); width: 521px;"
"1771239217-110","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-3-pieces-4172007","Vêtements enfants 3 piéces","12 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4172007_uploaded_image1_1681208524.jpg""); width: 521px;"
"1771239220-111","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/robes-enfant-4223425","Robes enfant","Prix sur demande","HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4223425_uploaded_image3_1684581867.jpeg""); width: 621px;"
"1771239222-112","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/robes-enfant-4223428","Robes enfant","Prix sur demande","HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4223428_uploaded_image1_1684582026.jpg""); width: 621px;"
"1771239225-113","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/maillot-enfant-4236342","Maillot enfant","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4236342_uploaded_image1_1685480812.jpg""); width: 542px;"
"1771239227-114","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-friperie-enfant-4258714","Vêtements friperie enfant","Prix sur demande","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4258714_uploaded_image1_1686906133.jpg""); width: 558px;"
"1771239230-115","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-friperie-enfant-4258716","Vêtements friperie enfant","Prix sur demande","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4258716_uploaded_image1_1686906201.jpg""); width: 558px;"
"1771239232-116","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/pantalons-enfant-4258717","Pantalons enfant","Prix sur demande","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4258717_uploaded_image2_1686906277.jpeg""); width: 558px;"
"1771239234-117","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-4258722","Ensemble enfant","Prix sur demande","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4258722_uploaded_image3_1686906376.jpeg""); width: 558px;"
"1771239237-118","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-friperie-enfant-4258723","Vêtements friperie enfant","Prix sur demande","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4258723_uploaded_image1_1686906445.jpg""); width: 558px;"
"1771239239-119","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/sous-vetements-enfants-4224162","Sous vêtements   enfants","13 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4224162_uploaded_image1_1684629308.jpg""); width: 557px;"
"1771239242-120","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/maillots-enfants-4267451","Maillots enfants","10 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4267451_uploaded_image1_1687487532.jpg""); width: 450px;"
"1771239244-121","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-4273754","Robe enfant","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4273754_uploaded_image1_1687981649.jpg""); width: 527px;"
"1771239247-122","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/hijab-enfant-4280858","Hijab enfant","Prix sur demande","Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4280858_uploaded_image1_1688492406.jpg""); width: 347px;"
"1771239249-123","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/pantalon-en-coton-4284180","Pantalon en coton","6 500 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4284180_uploaded_image2_1688677380.jpeg""); width: 385px;"
"1771239252-124","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-4265951","Vêtements enfants","7 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4265951_uploaded_image1_1687419299.jpg""); width: 521px;"
"1771239254-125","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-4266992","Vêtements enfants","8 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4266992_uploaded_image1_1687458981.jpg""); width: 521px;"
"1771239257-126","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-pour-enfants-4267915","Ensemble pour enfants","10 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4267915_uploaded_image1_1687523597.jpg""); width: 521px;"
"1771239259-127","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-4267930","Vêtements enfants","Prix sur demande","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4267930_uploaded_image1_1687524110.jpg""); width: 521px;"
"1771239261-128","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-4268605","Vêtements enfants","8 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4268605_uploaded_image1_1687563103.jpg""); width: 521px;"
"1771239267-129","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-4268608","Vêtements enfants","8 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4268608_uploaded_image1_1687563200.jpg""); width: 521px;"
"1771239269-130","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/culotte-berksha-enfant-4304204","Culotte Berksha enfant","15 000 CFA","Ngor, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4304204_uploaded_image1_1690023768.jpg""); width: 488px;"
"1771239272-131","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/pyjama-bebe-4316063","Pyjama bébé","6 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4316063_uploaded_image2_1690843428.jpeg""); width: 385px;"
"1771239274-132","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/djellaba-enfants-4288629","Djellaba enfants","8 500 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4288629_uploaded_image1_1688997320.jpg""); width: 521px;"
"1771239277-133","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/couette-bebe-4338195","Couette bébé","Prix sur demande","HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4338195_uploaded_image1_1692223604.jpg""); width: 621px;"
"1771239279-134","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-4314416","Vêtements enfants","2 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4314416_uploaded_image1_1690724018.jpg""); width: 521px;"
"1771239282-135","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/maillot-enfant-4344836","Maillot enfant","2 000 CFA","Thies, Sénégal","background-image: url(""https://images.coinafrique.com/4344836_uploaded_image1_1692651906.jpg""); width: 385px;"
"1771239284-136","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-4327566","Vêtement enfant","4 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4327566_uploaded_image1_1691526561.jpg""); width: 484px;"
"1771239287-137","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-4330576","Vêtement  enfant","Prix sur demande","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4330576_uploaded_image1_1691701385.jpg""); width: 484px;"
"1771239289-138","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfants-4330580","Vêtement enfants","6 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4330580_uploaded_image1_1691701473.jpg""); width: 484px;"
"1771239292-139","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-4333845","Vêtement enfant","6 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4333845_uploaded_image1_1691951676.jpg""); width: 484px;"
"1771239294-140","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/t-shirt-4340716","T-shirt","9 000 CFA","Ngor, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4340716_uploaded_image1_1692364927.jpg""); width: 491px;"
"1771239296-141","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-vetement-enfant-4340725","Ensemble vêtement enfant","15 300 CFA","Ngor, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4340725_uploaded_image1_1692365333.jpg""); width: 491px;"
"1771239299-142","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-friperies-enfant-4375124","Vêtements friperies  enfant","Prix sur demande","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4375124_uploaded_image1_1694610661.jpg""); width: 558px;"
"1771239301-143","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-4375129","Vêtement enfant","Prix sur demande","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4375129_uploaded_image1_1694610764.jpg""); width: 558px;"
"1771239304-144","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-4375138","Vêtements enfants","Prix sur demande","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4375138_uploaded_image1_1694611073.jpg""); width: 558px;"
"1771239306-145","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-4342288","Robe enfant","9 300 CFA","Ngor, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4342288_uploaded_image1_1692460517.jpg""); width: 491px;"
"1771239309-146","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/short-enfant-4381693","Short enfant","Prix sur demande","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4381693_uploaded_image1_1695062191.jpg""); width: 558px;"
"1771239311-147","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-fille-4350530","Vêtements fille","4 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4350530_uploaded_image1_1692994986.jpg""); width: 484px;"
"1771239313-148","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-2-pieces-pour-fille-4402284","Ensemble 2 pièces pour fille","14 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4402284_uploaded_image1_1696423054.jpg""); width: 507px;"
"1771239316-149","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-4402991","Ensemble enfant","13 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4402991_uploaded_image1_1696452237.jpg""); width: 507px;"
"1771239318-150","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/polo-lacoste-enfant-4405119","Polo Lacoste enfant","1 500 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4405119_uploaded_image1_1696581900.jpg""); width: 385px;"
"1771239321-151","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/pantalon-pour-enfants-4405127","Pantalon pour enfants","2 500 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4405127_uploaded_image1_1696582094.jpg""); width: 385px;"
"1771239323-152","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/bambinerie-enfant-4416818","Bambinerie enfant","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4416818_uploaded_image3_1697296868.jpeg""); width: 373px;"
"1771239325-153","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/robe-de-priere-enfant-4421455","Robe de prière enfant","2 500 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4421455_uploaded_image1_1697627353.jpg""); width: 395px;"
"1771239328-154","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-4430601","Robe enfant","15 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4430601_uploaded_image1_1698283193.jpg""); width: 431px;"
"1771239330-155","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/jeans-pour-enfants-4397937","Jeans  pour enfants","6 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4397937_uploaded_image1_1696183097.jpg""); width: 521px;"
"1771239333-156","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-4394813","Vêtement enfant","4 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4394813_uploaded_image1_1695942485.jpg""); width: 484px;"
"1771239338-157","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","https://sn.coinafrique.com/annonce/vetements-enfants/polos-lacoste-enfants-4394815","Polos  Lacoste enfants","4 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4394815_uploaded_image1_1695942580.jpg""); width: 484px;"
"1771239340-158","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","https://sn.coinafrique.com/annonce/vetements-enfants/slips-enfants-4467057","Slips enfants","7 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4467057_uploaded_image1_1700591564.jpg""); width: 432px;"
"1771239343-159","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-veste-pour-enfant-4479762","Ensemble veste pour enfant","23 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4479762_uploaded_image1_1701402947.jpg""); width: 576px;"
"1771239345-160","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-4455065","Ensemble enfant","Prix sur demande","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4455065_uploaded_image1_1699814184.jpg""); width: 484px;"
"1771239348-161","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfants-2-6ans-4464056","Ensemble enfants 2 - 6ans","8 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4464056_uploaded_image1_1700401019.jpg""); width: 521px;"
"1771239350-162","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","https://sn.coinafrique.com/annonce/vetements-enfants/blouson-enfant-4511870","Blouson enfant","5 500 CFA","Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4511870_uploaded_image1_1703349818.jpg""); width: 420px;"
"1771239352-163","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","https://sn.coinafrique.com/annonce/vetements-enfants/blouson-enfant-4511874","Blouson enfant","5 000 CFA","Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4511874_uploaded_image1_1703350100.jpg""); width: 420px;"
"1771239355-164","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","https://sn.coinafrique.com/annonce/vetements-enfants/friperie-enfants-4513354","Friperie enfants","Prix sur demande","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4513354_uploaded_image3_1703506745.jpeg""); width: 558px;"
"1771239357-165","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","https://sn.coinafrique.com/annonce/vetements-enfants/friperie-enfants-4516547","Friperie enfants","Prix sur demande","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4516547_uploaded_image1_1703706216.jpg""); width: 558px;"
"1771239360-166","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","https://sn.coinafrique.com/annonce/vetements-enfants/friperie-enfants-4517974","Friperie enfants","Prix sur demande","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4517974_uploaded_image2_1703783715.jpeg""); width: 558px;"
"1771239362-167","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","https://sn.coinafrique.com/annonce/vetements-enfants/pull-pour-enfant-4522837","Pull pour enfant","5 000 CFA","Thies, Sénégal","background-image: url(""https://images.coinafrique.com/4522837_uploaded_image1_1704190481.jpg""); width: 505px;"
"1771239371-168","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","https://sn.coinafrique.com/annonce/vetements-enfants/pull-enfant-avec-capuche-4522850","Pull enfant avec capuche","5 000 CFA","Thies, Sénégal","background-image: url(""https://images.coinafrique.com/4522850_uploaded_image1_1704190687.jpg""); width: 505px;"
"1771239374-169","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","https://sn.coinafrique.com/annonce/vetements-enfants/blouson-pour-fille-4527014","Blouson pour fille","6 000 CFA","Almadies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4527014_uploaded_image1_1704375688.jpg""); width: 385px;"
"1771239376-170","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-blouson-pour-fille-4538922","Ensemble blouson pour fille","5 500 CFA","Thies, Sénégal","background-image: url(""https://images.coinafrique.com/4538922_uploaded_image1_1704933290.jpg""); width: 385px;"
"1771239379-171","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","https://sn.coinafrique.com/annonce/vetements-enfants/blouson-pour-enfant-4-15-ans-4505009","Blouson pour enfant 4 - 15 ans","8 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4505009_uploaded_image1_1702930372.jpg""); width: 521px;"
"1771239381-172","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-4510416","Vêtements enfants","8 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4510416_uploaded_image1_1703253068.jpg""); width: 521px;"
"1771239384-173","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfants-4510412","Vetement enfants","8 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4510412_uploaded_image1_1703252917.jpg""); width: 521px;"
"1771239386-174","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-4512928","Ensemble enfant","6 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4512928_uploaded_image1_1703449636.jpg""); width: 484px;"
"1771239389-175","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-4519620","Vetements  enfants","8 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4519620_uploaded_image1_1703885107.jpg""); width: 521px;"
"1771239391-176","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-4571564","Vêtement enfant","10 000 CFA","Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/4571564_uploaded_image1_1706728937.jpg""); width: 508px;"
